reply_name,name,text,source,comment_id,reply_text
我就是不会改真名,罒铁蛋,回复<a href='http://m.weibo.cn/n/我就是不会改真名'>@我就是不会改真名</a>:你替政府做主了，你给安排 ？,iPhone 7,4087530187990558,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:乐天不做了，会有其他超市入驻的
-,liweien,以后外国品牌进来都要慎重考虑,iPhone 6s,4087530187448629,-
TONY3093-李诚涌,_山西老陈醋_,回复<a href='http://m.weibo.cn/n/TONY3093-李诚涌'>@TONY3093-李诚涌</a>:Sb出道，我得让行,三星 GALAXY S6 edge,4087530179436709,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_weixiao-596608a586.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>雇员都是本土的，人家在停业期间还要支付雇员薪资，活脱脱一幕，您不仁我还有义，安好。问好。"
-,悠悠南风谁顾你感受,我是乐天公司前员工，知道萨德的事情之后我已经辞职，现在没有工作，昨天晚饭到现在还没吃，已经被饿醒，如果你爱国，请给我点个赞安慰安慰我，，谢谢！抵制韩货，保家卫国。爱国牺牲品,iPhone 6,4087530179435443,-
Kevin君格君格Durant,想个微博名太难了_,"回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:那你说乐天关还是不关啊亲<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",iPhone客户端,4087530174864135,闹完之后，下岗的都是中国的员工
穿啥裤子都往下掉,不知归期丶,"回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>关了乐天，你以为别的超市不会开了嘛？杞人忧天",iPhone 6s,4087530171199740,真是一帮蠢货，乐天关门你们高兴，那关门之后的中国员工呢？你们掏钱负责安顿吗？
羞涩的起哄架秧子星人,撸铁的老男人,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:你想多了 关闭一家会有其它企业进来 超市的员工都是供货商请滴 厂家会安排,iPhone 7 Plus,4087530162644816,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
玻璃芯MM,安然安燕,回复<a href='http://m.weibo.cn/n/玻璃芯MM'>@玻璃芯MM</a>:在中国，就连消防局消防队，都不符合消防条例，,华为手机,4087530149694207,我想知道之前的消防是怎么过的？
,queenyue11,"最后一句话。。真是高明<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;;""></span><a href='http://m.weibo.cn/n/二元菇凉'>@二元菇凉</a> <a href='http://m.weibo.cn/n/高跟鞋Miss_'>@高跟鞋Miss_</a>",小米手机5,4087530070692127,-
羞涩的起哄架秧子星人,QING_陈爆爆,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:用你的键盘去救他们啊,美图M4-夜间自拍神器,4087530053476231,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
-,小吼浩丶,有了强的国才有富得家,iPhone 6 Plus,4087530032903815,-
-,Ich--liebe_dich,"关几十家超市我们还能破产了不成<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>等国没了您就可以在韩国美国日本菲律宾越南给他们擦屁股了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>想想都有点激动呢",柔光自拍vivo X7Plus,4087530032484661,-
羞涩的起哄架秧子星人,我是深夜诗人呀,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:我自己抵制的，我不去。,Android,4087530032233897,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
-,打鼾的活僵尸,我觉得国家有时挺没劲的，想关就关，何必以消防问题做借口，显得不大气。再者说，那么多家消防存在问题，早干嘛去了。,iPhone 6s,4087530008186731,-
Kevin君格君格Durant,什么此情不渝,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:这思维逻辑。。。,iPhone 5s,4087529999157611,闹完之后，下岗的都是中国的员工
黄太子老师,不能启齿的柔弱,回复<a href='http://m.weibo.cn/n/黄太子老师'>@黄太子老师</a>:滚吧，哪里不流氓你就去哪里,iPhone 6s,4087529994960065,唉！真是流氓国家
猫巷里的树语,我没有节操怎么想都是你们的错,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:政府不是你爹妈 还啥都依着你了？,iPhone客户端,4087529965113749,希望政府能安顿中国员工吧。。
统一口径就是真相,Sunxingru1992,"回复<a href='http://m.weibo.cn/n/统一口径就是真相'>@统一口径就是真相</a>:怎么感觉评论里有好多乐天的亲儿子呢<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>一群水军！",OPPO R9,4087529956724003,‘因消防整顿’而关闭，无耻之极！
摄影大师未遂duang,抱起一只小滚滚,回复<a href='http://m.weibo.cn/n/摄影大师未遂duang'>@摄影大师未遂duang</a>:不入住那不成留着给你全家当坟地？,华为手机,4087529949403088,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:评论里好像有很多人什么都懂啊，他们是怎么如此确定一定会有其他超市入住呢？哦，，明白了因为他们不是乐天员工。
margk,念念夏殇,回复<a href='http://m.weibo.cn/n/margk'>@margk</a>:滚,iPhone 7 Plus,4087529940375940,中国就是个几把国家
大付小川哥,翡翠柠檬不加冰,回复<a href='http://m.weibo.cn/n/大付小川哥'>@大付小川哥</a>:女生怎么了？,够快才畅快vivo X6,4087529932609078,回复<a href='http://m.weibo.cn/n/温斯顿的花园'>@温斯顿的花园</a>:骂你的大多是女生和60后，为什么呢？因为打仗用不着她们上前线！
Kevin君格君格Durant,不能启齿的柔弱,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:脑子是个好东西，你怎么弄丢了？现在是抵制他让他倒闭，如果是他亏损倒闭呢？你到时候会不会来说这句话，真他妈傻！,iPhone 6s,4087529907678246,闹完之后，下岗的都是中国的员工
温斯顿的花园,挖坑只为你,"回复<a href='http://m.weibo.cn/n/温斯顿的花园'>@温斯顿的花园</a>:说的真好！看小粉红怎么骂你，挺住，搬板凳。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wu-93aef02809.png"" style=""width:1em;height:1em;;""></span>",小米5s 拍照黑科技,4087529873198604,毛左意识形态主导下，忽悠义和团小粉红们摒弃理性与向善，释放出人性中的邪恶与仇恨，然后绑架利用小平路线改革开放30年积累的庞大经济体量和国际外交关系，破坏市场经济公平法治，进而施展毛左们的“反美仇日扶朝压韩灭台骗越买菲” 大战略。。朝思暮想“干死美国”做山大王，结果。。害死中国！
Kevin君格君格Durant,追梦赤子-林海,回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:别的连锁超市一年新开多少家知道不？？完全吧用你担心，难道你爸妈是在乐天上班吗，下个月奶粉没人给你买了吗,华为P9手机摄影再突破,4087529869164042,闹完之后，下岗的都是中国的员工
margk,不知归期丶,回复<a href='http://m.weibo.cn/n/margk'>@margk</a>:然而你就是几把,iPhone 6s,4087529856568231,中国就是个几把国家
说个晚安,老夫的少女心Q,回复<a href='http://m.weibo.cn/n/说个晚安'>@说个晚安</a>:闭嘴,iPhone 6s,4087529844262289,你们有没有发现微博的赞变成蓝色了
-,娇娇黄是郑俊英的Anne,什么意思，做好准备要跟中国对着干了吗,OPPO智能手机,4087529840059092,-
-,赖小东同学,评论怎么那么多圣母    全国那么大地方关了几十百家超市人就会饿死了？大哥大姐长点脑子好么   真鸡儿弱智,GALAXY S6 Edge,4087529835331547,-
-,我是深夜诗人呀,看有些评论好气呀，一看他的微博，哦，算了。,Android,4087529815120228,-
双层200抽,有点蠢有点萌的小仙女,回复<a href='http://m.weibo.cn/n/双层200抽'>@双层200抽</a>:地域狗,OPPO智能手机,4087529802697902,回复<a href='http://m.weibo.cn/n/有点蠢有点萌的小仙女'>@有点蠢有点萌的小仙女</a>:你叫你们村里的全部滚回白完去，也算是有点骨气
-,何以报德W,"评论什么鬼，居然扯失业问题？？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",华为手机,4087529751865611,-
双层200抽,有点蠢有点萌的小仙女,回复<a href='http://m.weibo.cn/n/双层200抽'>@双层200抽</a>:老子骂你被赞到明年  你他妈不是看不惯安徽人骂  就在那待着  有种把他们赶出去啊  就知道在微博上喷个没完,OPPO智能手机,4087529743042288,回复<a href='http://m.weibo.cn/n/有点蠢有点萌的小仙女'>@有点蠢有点萌的小仙女</a>:你叫你们村里的全部滚回白完去，也算是有点骨气
AdeleMeet,宝鸡的秦岭雪景,回复<a href='http://m.weibo.cn/n/AdeleMeet'>@AdeleMeet</a>:说的跟洗碗一样简单。,nubia Z7,4087529739271874,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:乐天倒了别人照样接手，然后雇佣人，怕什么
-,屿伱,"买了储值卡里边儿的钱怎么办 不能被棒子黑了吧<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",,4087529718276394,-
羞涩的起哄架秧子星人,鱼儿游到喵怀里,回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:还有五百多人给你赞上热门了、看来那些都是跟你一样想法的二逼傻X！,iPhone 7,4087529718107305,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>"
章大人GMAT,_山西老陈醋_,回复<a href='http://m.weibo.cn/n/章大人GMAT'>@章大人GMAT</a>:中国投资环境恶劣？！笑死我了，真会讲笑话！,三星 GALAXY S6 edge,4087529717872292,这么恶劣的投资环境，还有外企会来吗？
-,_这货被自己懒疯了,真的嘛！！！,三星 GALAXY S6 edge+,4087529705681361,-
-,Alice鹿喵,"评论里汉奸水军真TM恶心，被慕洋犬洗脑严重，战争打起来送这帮汉奸全家第一批上前线让他们尝尝其美爹日爹韩爹的炮弹是不是更美味<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",iPhone 6s,4087529701482585,-
-,飘啊摇啊晃啊荡啊,"大家都操着总理的心啊，既然都这么心怀天下了，那怎么着，你们自己上吧，去把萨德给骂坏算了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",iPhone,4087529701091594,-
温斯顿的花园,翡翠柠檬不加冰,回复<a href='http://m.weibo.cn/n/温斯顿的花园'>@温斯顿的花园</a>:难不成中国就只有一个乐天超市？此消彼长，你懂不,够快才畅快vivo X6,4087529697284547,毛左意识形态主导下，忽悠义和团小粉红们摒弃理性与向善，释放出人性中的邪恶与仇恨，然后绑架利用小平路线改革开放30年积累的庞大经济体量和国际外交关系，破坏市场经济公平法治，进而施展毛左们的“反美仇日扶朝压韩灭台骗越买菲” 大战略。。朝思暮想“干死美国”做山大王，结果。。害死中国！
AA____Alice,勺子不吃烤冷面,回复<a href='http://m.weibo.cn/n/AA____Alice'>@AA____Alice</a>:对啊，都不知道在这里心疼个外国企业心疼得这么起劲到底为了什么，好像中国没有它就有上亿人失业了一样，一个外国企业做出了会让我们国家利益有这么大损失的事，如果还有开开心心地继续在这里捞钱，我觉得不止是政府的悲哀，也是国民的悲哀,iPhone 6s,4087529676119987,回复<a href='http://m.weibo.cn/n/勺子不吃烤冷面'>@勺子不吃烤冷面</a>:我也觉得，这些人真烦，而且乐天是政府强迫撤走的吗？？？
-,姚仙女啊,哎呀，郁闷一天终于有好消息,iPhone 7,4087529671726483,-
李晶磊,Sunxingru1992,"回复<a href='http://m.weibo.cn/n/李晶磊'>@李晶磊</a>:怎么感觉评论里有好多乐天的亲儿子呢<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>一群水军！乐天员工都没说什么，你他妈出来找事",OPPO R9,4087529626393943,然后中国员工大量失业
Card_28,Card_28,"回复<a href='http://m.weibo.cn/n/Card_28'>@Card_28</a>:超市高峰期的时候收银员理货员都累的半死，也少有人替，因为缺人。中国市场这么大，倒了一家超市马上就会有别的超市补上，地方都是现成的，马上替补上的超市又会火起来。太小看中国大爷大妈们的购买力了，一大早就去超市门口等着准备买新鲜的菜或者前天晚上剩下的馒头之类的，那场景，跟打仗一样<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",华为手机,4087529592577519,"评论底下的外国人可真多<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>我上大学的时候做过超市收银员，就是一家韩国连锁叫e-mart，在中国干不下去黄了就撤出中国市场了，我们照样去别的超市打工。什么物美啊家乐福啊，大型超市多的是，而且总是处于缺人的状态，用得着你们这些美分担心了？有国才有家，懂不懂？"
